Epoca,Custo
2356,0.000887614849489
2357,0.000887120258994
2358,0.000886375724804
2359,0.000885646790266
2360,0.000884974957444
2361,0.000884537701495
2362,0.000884130306076
2363,0.000883214175701
2364,0.000882928608917
2365,0.000882360327523
2366,0.000882131396793
2367,0.000881570216734
2368,0.000880701118149
2369,0.000879943196196
2370,0.000879287254065
2371,0.000878937717061
2372,0.00087849952979
2373,0.000877503305674
2374,0.000877246609889
2375,0.000876595382579
2376,0.000876257952768
2377,0.000875790021382
2378,0.000874816789292
2379,0.000875002529938
2380,0.000874337565619
2381,0.000873163517099
2382,0.000872988370247
2383,0.000872801232617
2384,0.00087191874627
2385,0.000871208845638
2386,0.000870603718795
2387,0.000870317569934
2388,0.000869812909514
2389,0.000869122159202
2390,0.000868110742886
2391,0.000868397182785
2392,0.0008674133569
2393,0.000866927206516
2394,0.000866140122525
2395,0.000865837733727
2396,0.00086530239787
2397,0.000864809728228
2398,0.000864337955136
2399,0.000863720662892
2400,0.000862815999426
2401,0.000862586428411
2402,0.000861942418851
2403,0.000861700507812
2404,0.000861381762661
2405,0.00086070393445
2406,0.000859966326971
2407,0.00085888558533
2408,0.000858957238961
2409,0.000858161249198
2410,0.000857705541421
2411,0.000856857921463
2412,0.000856341212057
2413,0.000856441445649
2414,0.000855405000038
2415,0.000854859710671
2416,0.00085423066048
2417,0.000853705860209
2418,0.000853325414937
2419,0.000853044271935
2420,0.000851838267408
2421,0.000851667486131
2422,0.000850956130307
2423,0.000850313634146
2424,0.000850192736834
2425,0.000849531963468
2426,0.000848750234582
2427,0.000848712050356
2428,0.00084796192823
2429,0.000847575545777
2430,0.000847178511322
2431,0.000846503127832
2432,0.000845867965836
2433,0.000845111440867
2434,0.000844830821734
2435,0.000844309688546
2436,0.00084373698337
2437,0.000842864799779
2438,0.000842271547299
2439,0.00084189476911
2440,0.000841527362354
2441,0.000841077708174
2442,0.000841042783577
2443,0.000840072636493
2444,0.000839805579744
2445,0.000838949519675
2446,0.000838109874167
2447,0.000837945204694
2448,0.00083726021694
2449,0.000837175291963
2450,0.000836123537738
2451,0.000835559505504
2452,0.000835301820189
2453,0.000834556296468
2454,0.000834036036395
2455,0.000833749771118
2456,0.000833214435261
2457,0.000832415535115
2458,0.000832034857012
2459,0.000831506331451
2460,0.000830975244753
2461,0.000830023549497
2462,0.000830154691357
2463,0.000829393859021
2464,0.000828601419926
2465,0.000828313059174
2466,0.000827687676065
2467,0.000827031384688
2468,0.000826886040159
2469,0.000826066068839
2470,0.000825836206786
2471,0.00082519184798
2472,0.000824572518468
2473,0.000823932525236
2474,0.000823749811389
2475,0.000822916452307
2476,0.000822457484901
2477,0.000821755442303
2478,0.000821711320896
2479,0.000820859684609
2480,0.00082040624693
2481,0.00082003622083
2482,0.000819472770672
2483,0.000818771310151
2484,0.00081815692829
2485,0.000817509542685
2486,0.000817473395728
2487,0.000816825486254
2488,0.000816196319647
2489,0.000815360806882
2490,0.000815169303678
2491,0.000814718194306
2492,0.000814119237475
2493,0.000813571445178
2494,0.000813341408502
2495,0.000812501471955
2496,0.000812028069049
2497,0.00081173068611
2498,0.000811377714854
2499,0.000810899597127
2500,0.000810288649518
2501,0.000809867866337
2502,0.000808944925666
2503,0.000808627635706
2504,0.000808111508377
2505,0.000807499804068
2506,0.000806876341812
2507,0.000806337222457
2508,0.00080612685997
2509,0.00080539676128
2510,0.000805199728347
2511,0.000804338022135
2512,0.000803719565738
2513,0.000803549191914
2514,0.00080270023318
2515,0.000802344060503
2516,0.000801437243354
2517,0.000801120884717
2518,0.000801192596555
2519,0.000800488807727
2520,0.000800025998615
2521,0.000799678266048
2522,0.000799268775154
2523,0.000798412249424
2524,0.000797941000201
2525,0.000797525863163
2526,0.000796940817963
2527,0.000796505832113
2528,0.000795749772806
2529,0.000795698550064
2530,0.000794857856818
2531,0.000794697727542
2532,0.000793867569882
2533,0.000793778977823
2534,0.000793101091404
2535,0.000792407721747
2536,0.000791700731497
2537,0.000791513244621
2538,0.000790811900515
2539,0.000790501013398
2540,0.00078994204523
2541,0.000789321784396
2542,0.000788681034464
2543,0.000788264558651
2544,0.000788228469901
2545,0.000787388242316
2546,0.000786909018643
2547,0.000786289921962
2548,0.000785932235885
2549,0.000785590149462
2550,0.000785202428233
2551,0.000784247939009
2552,0.000783923838753
2553,0.000783357012551
2554,0.000782658171374
2555,0.000782273826189
2556,0.000781979586463
2557,0.000781179056503
2558,0.000780973467045
2559,0.000780405360274
2560,0.000780408387072
2561,0.000779706868343
2562,0.000778844463639
2563,0.000778360641561
2564,0.00077816657722
2565,0.000777642708272
2566,0.000776697299443
2567,0.000776444736402
2568,0.000776085187681
2569,0.000775831111241
2570,0.000775402470026
2571,0.000774796237238
2572,0.000774307234678
2573,0.000773494655732
2574,0.000773113570176
2575,0.00077274319483
2576,0.000772052910179
2577,0.000771760533098
2578,0.00077102164505
2579,0.000770324666519
2580,0.000770208542235
2581,0.000769627280533
2582,0.000769104866777
2583,0.000768766447436
2584,0.00076844060095
2585,0.000767603865825
2586,0.000767116318457
2587,0.000766780634876
2588,0.000766466197092
2589,0.000765983713791
2590,0.000765165139455
2591,0.000764746335335
2592,0.00076438538963
2593,0.00076387921581
2594,0.000763627409469
2595,0.000762713432778
2596,0.000762341427617
2597,0.000762049399782
2598,0.00076129817171
2599,0.000760946073569
2600,0.00076079351129
2601,0.000760305090807
2602,0.00075959332753
2603,0.000759317365009
2604,0.000758782844059
2605,0.00075827568071
2606,0.000757721776608
2607,0.000757295521908
2608,0.00075676641427
2609,0.000756433233619
2610,0.000755844113883
2611,0.000755352084525
2612,0.000755049579311
2613,0.000754445209168
2614,0.00075386709068
2615,0.000753342173994
2616,0.000752614694647
2617,0.000752409279812
2618,0.00075172202196
2619,0.000751446641516
2620,0.000750923354644
2621,0.000750668055844
2622,0.000750262930524
2623,0.000749697908759
2624,0.000748970836867
2625,0.000748773862142
2626,0.000748194113839
2627,0.000747288693674
2628,0.000747345155105
2629,0.000746551842894
2630,0.000745902187191
2631,0.000746080360841
2632,0.00074575364124
2633,0.00074479758041
2634,0.000744403805584
2635,0.000743969227187
2636,0.000743725569919
2637,0.000743082549889
2638,0.000742397794966
2639,0.000741836265661
2640,0.000741436437238
2641,0.000741362920962
2642,0.000740584277082
2643,0.000740096904337
2644,0.000739852141123
2645,0.000739614944905
2646,0.000738932460081
2647,0.000738462491427
2648,0.000737431750167
2649,0.000737456255592
2650,0.000736890069675
2651,0.000736456015147
2652,0.000736084359232
2653,0.000735465087928
2654,0.000734841276426
2655,0.000734742090572
2656,0.000734095345251
2657,0.000733389984816
2658,0.000733145629056
2659,0.000732628453989
2660,0.000731967040338
2661,0.0007318079588
2662,0.000731485430151
2663,0.000730730302166
2664,0.000730227213353
2665,0.000729947467335
2666,0.000729317485821
2667,0.000729171908461
2668,0.00072874763282
2669,0.00072817603359
2670,0.000728127546608
2671,0.000727326376364
2672,0.000726759782992
2673,0.000726348021999
2674,0.000726001337171
2675,0.000725383404642
2676,0.000725204590708
2677,0.000724430079572
2678,0.00072409119457
2679,0.000723545148503
2680,0.000722973025404
2681,0.000722828204744
2682,0.000722180644516
2683,0.000721509684809
2684,0.00072117743548
2685,0.000720513984561
2686,0.000720251176972
2687,0.000719849311281
2688,0.000719678064343
2689,0.000718888826668
2690,0.000718404189683
2691,0.000718189694453
2692,0.000717615243047
2693,0.000717126880772
2694,0.000716842187103
2695,0.00071605615085
2696,0.000715699628927
2697,0.000715193862561
2698,0.00071492313873
2699,0.000714220688678
2700,0.000713959219866
2701,0.000713395071216
2702,0.000713276851457
2703,0.000712960842066
2704,0.000712396402378
2705,0.000711775268428
2706,0.000711621716619
2707,0.000710896099918
2708,0.000710553897079
2709,0.000709824846126
2710,0.000709375890438
2711,0.000709644984454
2712,0.000708848470822
2713,0.000708491192199
2714,0.000707664235961
2715,0.00070707447594
2716,0.000706820748746
2717,0.000706500955857
2718,0.000706211198121
2719,0.000705385871697
2720,0.000705213635229
2721,0.000704384408891
2722,0.000704129575752
2723,0.000703895289917
2724,0.000703357160091
2725,0.000702563964296
2726,0.000702664314304
2727,0.000701871351339
2728,0.000701488752384
2729,0.000701288809069
2730,0.000700674834661
2731,0.000700202654116
2732,0.000699694268405
2733,0.000699375174008
2734,0.000699010794051
2735,0.000698585470673
2736,0.000697885465343
2737,0.000697728537489
2738,0.000697130511981
2739,0.000696298491675
2740,0.000695996859577
2741,0.000695895054378
2742,0.000695363734849
2743,0.000694609014317
2744,0.000694419723004
2745,0.000694003130775
2746,0.000693690148182
2747,0.000693214009516
2748,0.000692897418048
2749,0.000692479196005
2750,0.000691806548275
2751,0.000691548164468
2752,0.000691005669069
2753,0.00069085432915
2754,0.000690062530339
2755,0.000689803040586
2756,0.000689058855642
2757,0.000688647211064
2758,0.000688387721311
2759,0.000688260188326
2760,0.000687652500346
2761,0.000687066814862
2762,0.000686360115651
2763,0.000686419080012
2764,0.000685968901962
2765,0.000685356673785
2766,0.000684721511789
2767,0.000684261904098
2768,0.000684211205225
2769,0.000683831167407
2770,0.000683260790538
2771,0.000682596757542
2772,0.00068212824408
2773,0.000681702164002
2774,0.000681532896124
2775,0.000681219506077
2776,0.000680867873598
2777,0.000680118449964
2778,0.00067943695467
2779,0.000678853015415
2780,0.000678502896335
2781,0.00067839078838
2782,0.00067784806015
2783,0.000677285890561
2784,0.00067668792326
2785,0.000676553696394
2786,0.000676183030009
2787,0.000675717485137
2788,0.000675600371324
2789,0.000675044197123
2790,0.000674540293403
2791,0.000674218696076
2792,0.000673814851325
2793,0.000673398084473
2794,0.000672872934956
2795,0.000672295805998
2796,0.00067197351018
2797,0.000671641435474
2798,0.000671107030939
2799,0.000670997076668
2800,0.000669947010465
2801,0.000669936300255
2802,0.000669525819831
2803,0.000669015571475
2804,0.000668587745167
2805,0.000668218417559
2806,0.000667560845613
2807,0.000667089771014
2808,0.000666807522066
2809,0.000666393141728
2810,0.00066622660961
2811,0.000665524683427
2812,0.000665153027512
2813,0.000664906576276
2814,0.000664532533847
2815,0.000664114952087
2816,0.000663542188704
2817,0.000663139973767
2818,0.000662667851429
2819,0.000661990314256
2820,0.000661858997773
2821,0.000661616562866
2822,0.000661185418721
2823,0.000660468824208
2824,0.000660415389575
2825,0.000659863289911
2826,0.000659526675008
2827,0.000658961303998
2828,0.000658431032207
2829,0.000658553733956
2830,0.000657724624034
2831,0.000657124444842
2832,0.000657131429762
2833,0.000656750809867
2834,0.000655929383356
2835,0.000655581534375
2836,0.000655399810057
2837,0.000654776231386
2838,0.000654298113659
2839,0.000653804047033
2840,0.000653625349514
2841,0.000653150782455
2842,0.000652928370982
2843,0.000652102520689
2844,0.000651848851703
2845,0.000651408743579
2846,0.000650846224744
2847,0.000650829751976
2848,0.000650407630019
2849,0.000649979396258
2850,0.00064948463114
2851,0.000648906105198
2852,0.000648750166874
2853,0.00064808735624
2854,0.000648012734018
2855,0.00064694538014
2856,0.00064700684743
2857,0.000646756147034
2858,0.000646390777547
2859,0.000645755673759
2860,0.000645560328849
2861,0.000645341235213
2862,0.000644450250547
2863,0.000644084357191
2864,0.000643686507829
2865,0.000643541221507
2866,0.00064327812288
2867,0.000642605416942
2868,0.000642125785816
2869,0.000641641032416
2870,0.000641240854748
2871,0.000641078106128
2872,0.000640584970824
2873,0.000640132755507
2874,0.00063973525539
2875,0.000639247125946
2876,0.000639014586341
2877,0.000638551660813
2878,0.000638078025077
2879,0.000637758057564
2880,0.000637196353637
2881,0.000636886048596
2882,0.000636481738184
2883,0.000636032433249
2884,0.000635601696558
2885,0.000635058444459
2886,0.000635062635411
2887,0.00063480559038
2888,0.00063412473537
2889,0.000633981602732
2890,0.000633357733022
2891,0.000632864888757
2892,0.00063249329105
2893,0.000632017850876
2894,0.000631739094388
2895,0.000631779781543
2896,0.00063085288275
2897,0.000630385358818
2898,0.000630400259979
2899,0.000629679299891
2900,0.0006292926264
2901,0.000628786277957
2902,0.000628468871582
2903,0.000628130976111
2904,0.000627992558293
2905,0.000627453788184
2906,0.000627249304671
2907,0.000626569148153
2908,0.000626237248071
2909,0.000626026710961
2910,0.000625527813099
2911,0.000624945270829
2912,0.000624353706371
2913,0.000624450214673
2914,0.00062404142227
2915,0.000623227853794
2916,0.000622895895503
2917,0.000622460909653
2918,0.000622497755103
2919,0.000621737563051
2920,0.000621396640781
2921,0.000620764796622
2922,0.00062071607681
2923,0.000620293605607
2924,0.000620055478066
2925,0.000619735219516
2926,0.00061925558839
2927,0.000618513557129
2928,0.000618249294348
2929,0.000617869955022
2930,0.000617469777353
2931,0.000617411918938
2932,0.000616608711425
2933,0.000616478326265
2934,0.000615934317466
2935,0.000615324242972
2936,0.00061516079586
2937,0.000614702061284
2938,0.000614322721958
2939,0.000614270393271
2940,0.000613643147517
2941,0.000613428303041
2942,0.000613167241681
2943,0.000612732605077
2944,0.000612209725659
2945,0.000611820374615
2946,0.00061154877767
2947,0.000611259019934
2948,0.000610525312368
2949,0.000610315822996
2950,0.000609996262938
2951,0.000609742826782
2952,0.000609089562204
2953,0.000608756614383
2954,0.000608052592725
2955,0.000607774476521
2956,0.000607700261753
2957,0.000607171212323
2958,0.000606828019954
2959,0.000606320507359
2960,0.000605912762694
2961,0.000605584005825
2962,0.000605643726885
2963,0.000604590284638
2964,0.000604396860581
2965,0.000604258966632
2966,0.000603888533078
2967,0.000603096734267
2968,0.000602859887294
2969,0.000602576299571
2970,0.000602355226874
2971,0.000601998704951
2972,0.000601505627856
2973,0.000601018662564
2974,0.000600827741437
2975,0.000600413535722
2976,0.000600028026383
2977,0.000599860213697
2978,0.000599258055445
2979,0.000598711660132
2980,0.000598431914113
2981,0.00059818837326
2982,0.000597619160544
2983,0.000597155943979
2984,0.000596893485636
2985,0.000596516299993
2986,0.000596111814957
2987,0.000595986552071
2988,0.000595275778323
2989,0.000594921875745
2990,0.000594623736106
2991,0.000594330602325
2992,0.000593926408328
2993,0.00059331319062
2994,0.000593145203311
2995,0.000592591881286
2996,0.000592265627347
2997,0.000592249270994
2998,0.000591643445659
2999,0.000591357413214
3000,0.00059119949583
3001,0.000590899842791
3002,0.000590386218391
3003,0.000589790171944
3004,0.000589637551457
3005,0.000589031842537
3006,0.000588832423091
3007,0.000588196504395
3008,0.000588116992731
3009,0.000588093185797
3010,0.000587276706938
3011,0.000586725480389
3012,0.000586432113778
3013,0.00058605853701
3014,0.000585741305258
3015,0.000585360336117
3016,0.000585153582506
3017,0.000584992580116
3018,0.000584382156376
3019,0.00058379303664
3020,0.00058366835583
3021,0.000583269633353
3022,0.000582761596888
3023,0.000582656706683
3024,0.00058220687788
3025,0.000581859028898
3026,0.000581669097301
3027,0.00058067846112
3028,0.000580707448535
3029,0.000580092775635
3030,0.000579993298743
3031,0.000579796731472
3032,0.000579290441237
3033,0.000578849867452
3034,0.00057848112192
3035,0.000577953993343
3036,0.000577717262786
3037,0.000577402010094
3038,0.000577033788431
3039,0.000576595019083
3040,0.000576373306103
3041,0.000575753860176
3042,0.000575580983423
3043,0.000575101352297
3044,0.000575009558816
3045,0.00057438632939
3046,0.000574057165068
3047,0.000573998608161
3048,0.000573366880417
3049,0.000572964199819
3050,0.000572689517867
3051,0.000572175427806
3052,0.000571734330151
3053,0.000571402953938
3054,0.000571146549191
3055,0.000570750155021
3056,0.000570541829802
3057,0.000570282922126
3058,0.000569682451896
3059,0.000569461320993
3060,0.000569235358853
3061,0.000568742048927
3062,0.000568327319343
3063,0.00056810490787
3064,0.000567913637497
3065,0.000567300070543
3066,0.000566908798646
3067,0.000566660542972
3068,0.000566316768527
3069,0.000566046510357
3070,0.000565674155951
3071,0.000565344176721
3072,0.000565003429074
3073,0.000564297370147
3074,0.000564284622669
3075,0.000563687994145
3076,0.000563416106161
3077,0.000563009409234
3078,0.00056274497183
3079,0.000562585075386
3080,0.000562142464332
3081,0.000561742286664
3082,0.000561191642191
3083,0.000561029068194
3084,0.00056050112471
3085,0.000559969514143
3086,0.000559923355468
3087,0.00055938056903
3088,0.000559200998396
3089,0.000559147971217
3090,0.000558657280635
3091,0.000558269850444
3092,0.00055780087132
3093,0.000557686085813
3094,0.000557092018425
3095,0.000556871353183
3096,0.000556551269256
3097,0.000556219078135
3098,0.000555905222427
3099,0.000555446138605
3100,0.000554956845008
3101,0.000554642640054
3102,0.00055435608374
3103,0.000554002239369
3104,0.000553954101633
3105,0.000553211546503
3106,0.000553335936274
3107,0.000552475568838
3108,0.000551947741769
3109,0.000551708973944
3110,0.000551364733838
3111,0.000551217701286
3112,0.000550922763068
3113,0.000550474622287
3114,0.000550255470444
3115,0.000549795455299
3116,0.000549606047571
3117,0.000549202144612
3118,0.000549040618353
3119,0.000548484909814
3120,0.000548018724658
3121,0.000547648000065
3122,0.000547325587831
3123,0.000547079544049
3124,0.000546868017409
3125,0.000546253111679
3126,0.000546312890947
3127,0.000545658986084
3128,0.000545350136235
3129,0.000544958398677
3130,0.000544629874639
3131,0.000544220791198
3132,0.000544022128452
3133,0.00054363097297
3134,0.000543326721527
3135,0.000543072237633
3136,0.000542592257261
3137,0.000542302732356
3138,0.000541541434359
3139,0.000541566754691
3140,0.000541189569049
3141,0.000540632405318
3142,0.000540610752068
3143,0.00054013467161
3144,0.00053974671755
3145,0.000539587927051
3146,0.000539342989214
3147,0.000538957421668
3148,0.000538403168321
3149,0.00053803215269
3150,0.000537793617696
3151,0.000537482672371
3152,0.00053741253214
3153,0.000537108804565
3154,0.000536162522621
3155,0.000536436331458
3156,0.000536079169251
3157,0.000535669794772
3158,0.000534951512236
3159,0.000534942722879
3160,0.000534568272997
3161,0.000533924787305
3162,0.000533771410119
3163,0.000533323851414
3164,0.000533002079464
3165,0.00053274538368
3166,0.000532312202267
3167,0.000532112433575
3168,0.000531600206159
3169,0.000531480764039
3170,0.000531285942998
3171,0.000530797813553
3172,0.000530753866769
3173,0.000530117191374
3174,0.000530171033461
3175,0.000529336044565
3176,0.000529192038812
3177,0.000528895179741
3178,0.000528484932147
3179,0.000528141099494
3180,0.000527562224306
3181,0.000527545053046
3182,0.000527105934452
3183,0.000526846270077
3184,0.00052681210218
3185,0.000526063493453
3186,0.000525775074493
3187,0.000525264651515
3188,0.00052513286937
3189,0.000524703820702
3190,0.000524584553204
3191,0.00052414869424
3192,0.000523914291989
3193,0.000523604336195
3194,0.000523283611983
3195,0.00052307813894
3196,0.000522495945916
3197,0.000522618531249
3198,0.000521932670381
3199,0.000521634530742
3200,0.000521564041264
3201,0.000520903035067
3202,0.000520717294421
3203,0.000520070549101
3204,0.000520003726706
3205,0.000519842898939
3206,0.000519425724633
3207,0.000518846034538
3208,0.000518805289175
3209,0.000518408953212
3210,0.000518244574778
3211,0.000517350039445
3212,0.000517412205227
3213,0.000517040374689
3214,0.000516825006343
3215,0.000516479369253
3216,0.000515913998242
3217,0.000515630177688
3218,0.000515348394401
3219,0.000514992978424
3220,0.000514867366292
3221,0.000514526444022
3222,0.000514076207764
3223,0.000513811188284
3224,0.000513467355631
3225,0.000513028935529
3226,0.000512834754772
3227,0.000512508035172
3228,0.000512069731485
3229,0.00051167717902
3230,0.00051161670126
3231,0.000511410995387
3232,0.000510832818691
3233,0.000510465470143
3234,0.000510393350851
3235,0.00050995091442
3236,0.000509742472786
3237,0.000509559351485
3238,0.00050933501916
3239,0.000508912838995
3240,0.000508387689479
3241,0.000508124474436
3242,0.000507642340381
3243,0.000507684366312
3244,0.000506984826643
3245,0.000506942509674
3246,0.000506457872689
3247,0.000506210373715
3248,0.000506017182488
3249,0.000505524454638
3250,0.000505455187522
3251,0.000504953495692
3252,0.000504608091433
3253,0.000504539522808
3254,0.00050412415294
3255,0.000503695686348
3256,0.000503318733536
3257,0.000503050221596
3258,0.00050268182531
3259,0.000502219423652
3260,0.000501750095282
3261,0.000502038456034
3262,0.000501568603795
3263,0.000501108181197
3264,0.000500724359881
3265,0.000500441819895
3266,0.000500056426972
3267,0.000500014866702
3268,0.000499468413182
3269,0.000499229994603
3270,0.000498934299685
3271,0.000498688896187
3272,0.000498435285408
3273,0.000497982720844
3274,0.000497779808939
3275,0.000497430213727
3276,0.0004970805021
3277,0.000496771244798
3278,0.000496491673402
3279,0.000496440916322
3280,0.000495919666719
3281,0.00049540726468
3282,0.000495537067764
3283,0.00049502577167
3284,0.000494756677654
3285,0.000494459993206
3286,0.000494222389534
3287,0.000493649858981
3288,0.000493543571793
3289,0.000492896069773
3290,0.000492777035106
3291,0.000492322025821
3292,0.000492033432238
3293,0.000491834362037
3294,0.000491373823024
3295,0.000491206650622
3296,0.000491096288897
3297,0.000490358099341
3298,0.00049038848374
3299,0.000489641097374
3300,0.000489492318593
3301,0.00048937194515
3302,0.000489009893499
3303,0.000489079859108
3304,0.000488709541969
3305,0.00048833026085
3306,0.000487595330924
3307,0.000487533950945
3308,0.000487057404825
3309,0.000487015204271
3310,0.000486689095851
3311,0.000486321659992
3312,0.00048603155301
3313,0.000486099568661
3314,0.000485631404445
3315,0.000485107011627
3316,0.00048447214067
3317,0.000484558462631
3318,0.000484109099489
3319,0.000483951618662
3320,0.000483661046019
3321,0.000483331561554
3322,0.00048283796059
3323,0.000482654606458
3324,0.00048250859254
3325,0.00048184915795
3326,0.000481974799186
3327,0.000481407478219
3328,0.000481052265968
3329,0.000480964605231
3330,0.000480422371766
3331,0.000480394432088
3332,0.000479958573123
3333,0.000479759823065
3334,0.000479344511405
3335,0.000479031121358
3336,0.000478889880469
3337,0.000478451082017
3338,0.000478146685055
3339,0.000477873312775
3340,0.000477435532957
3341,0.000476869667182
3342,0.000477015972137
3343,0.00047673372319
3344,0.000476463988889
3345,0.000476187880849
3346,0.000475949782412
3347,0.000475627050037
3348,0.00047489796998
3349,0.000474805769045
3350,0.000474377680803
3351,0.000474192580441
3352,0.000473780615721
3353,0.000473567837616
3354,0.000473408814287
3355,0.000472800660646
3356,0.000472660321975
3357,0.000472459651064
3358,0.000472315907246
3359,0.000472182262456
3360,0.000471560138976
3361,0.000471403036499
3362,0.000471068633487
3363,0.000470917613711
3364,0.00047055707546
3365,0.000470118277008
3366,0.000469961290946
3367,0.000469823280582
3368,0.000469255726784
3369,0.000468929065391
3370,0.00046884547919
3371,0.000468360900413
3372,0.000468150188681
3373,0.000467756472062
3374,0.000467240053695
3375,0.000467242440209
3376,0.00046693944023
3377,0.00046666059643
3378,0.000466404482722
3379,0.000465717545012
3380,0.00046588195255
3381,0.000465680699563
3382,0.00046517336159
3383,0.000464586541057
3384,0.000464581593405
3385,0.000463923614006
3386,0.000463884731289
3387,0.000463641306851
3388,0.000463456148282
3389,0.000463272735942
3390,0.000463021860924
3391,0.00046260128147
3392,0.000462241005152
3393,0.000461999879917
3394,0.000461591116618
3395,0.000461190473288
3396,0.000461225950858
3397,0.000460756156826
3398,0.00046042361646
3399,0.00046012387611
3400,0.000459975388367
3401,0.000459842471173
3402,0.000459096103441
3403,0.000459217291791
3404,0.000458518130472
3405,0.000458203663584
3406,0.000458161404822
3407,0.00045798625797
3408,0.000457840098534
3409,0.000457236164948
3410,0.000457090965938
3411,0.000456856709206
3412,0.00045646430226
3413,0.000455969100585
3414,0.000455784611404
3415,0.000455407658592
3416,0.000455354951555
3417,0.000454846856883
3418,0.000454883556813
3419,0.000454270746559
3420,0.000454065564554
3421,0.000453671353171
3422,0.000453553919215
3423,0.000453437212855
3424,0.000453183340142
3425,0.000453061569715
3426,0.000452525680885
3427,0.000452330859844
3428,0.000452003150713
3429,0.000451819912996
3430,0.000451428815722
3431,0.000451098603662
3432,0.000450620340416
3433,0.000450394029031
3434,0.000450441701105
3435,0.00045020566904
3436,0.000449566461612
3437,0.000449350656709
3438,0.000448968959972
3439,0.000448769656941
3440,0.000448422884801
3441,0.000448076811153
3442,0.000447795435321
3443,0.000447574915597
3444,0.000447443831945
3445,0.00044721676386
3446,0.000446816906333
3447,0.000446439080406
3448,0.000446221500169
3449,0.000446059653768
3450,0.00044578500092
3451,0.000445424200734
3452,0.000445380515885
3453,0.000445085286628
3454,0.000444505276391
3455,0.000444517325377
3456,0.000443996395916
3457,0.000443760683993
3458,0.000443463039119
3459,0.00044325311319
3460,0.000443057564553
3461,0.000442874385044
3462,0.000442570686573
3463,0.000442140648374
3464,0.000441957876319
3465,0.000441355456132
3466,0.000441552838311
3467,0.000441080366727
3468,0.000440714793513
3469,0.000440763949882
3470,0.000440368952695
3471,0.000440083065769
3472,0.000439970521256
3473,0.000439461960923
3474,0.000439332710812
3475,0.00043891632231
3476,0.000438779068645
3477,0.000438310060417
3478,0.000437999231508
3479,0.000437697774032
3480,0.000437517825048
3481,0.000437484908616
3482,0.000436946458649
3483,0.000436880538473
3484,0.000436212460045
3485,0.000436325964984
3486,0.000435707333963
3487,0.000435850117356
3488,0.000435195222963
3489,0.000434709625551
3490,0.000434479821706
3491,0.000434601446614
3492,0.000434201123426
3493,0.000433927722042
3494,0.00043359369738
3495,0.000433608336607
3496,0.000433184439316
3497,0.000433000561316
3498,0.000432642264059
3499,0.000432851171354
3500,0.000432073517004
3501,0.000431892753113
3502,0.000431421212852
3503,0.000431185646448
3504,0.000431118358392
3505,0.000430656771641
3506,0.000430517276982
3507,0.000430268293712
3508,0.000430067593697
3509,0.000429721083492
3510,0.000429521460319
3511,0.000428995292168
3512,0.000428624538472
3513,0.000428608444054
3514,0.000428500963608
3515,0.000427918217611
3516,0.000427830091212
3517,0.000427593709901
3518,0.000427360937465
3519,0.00042687606765
3520,0.000426792073995
3521,0.000426602258813
3522,0.000426295067882
3523,0.000425981765147
3524,0.000425695499871
3525,0.00042524523451
3526,0.000425281294156
3527,0.000424964062404
3528,0.00042465160368
3529,0.000424343248596
3530,0.000424057187047
3531,0.000423816905823
3532,0.000423728080932
3533,0.000423556833994
3534,0.000423290912295
3535,0.0004227674508
3536,0.000422852754127
3537,0.00042215702706
3538,0.000422092998633
3539,0.00042161764577
3540,0.000421519391239
3541,0.00042144372128
3542,0.000420988770202
3543,0.000420808646595
3544,0.00042054412188
3545,0.000420406286139
3546,0.000420048745582
3547,0.000419736461481
3548,0.000419417629018
3549,0.000419449526817
3550,0.000418637006078
3551,0.000418489158619
3552,0.000418412586441
3553,0.000418084964622
3554,0.000417939707404
3555,0.000417681556428
3556,0.000417128147092
3557,0.000417154747993
3558,0.000416921306169
3559,0.000416398048401
3560,0.000416395341745
3561,0.000416134309489
3562,0.000415881804656
3563,0.000415693561081
3564,0.000415260816226
3565,0.000415056099882
3566,0.000414753041696
3567,0.000414316018578
3568,0.000414328736952
3569,0.000413717061747
3570,0.000413695175666
3571,0.000413605885115
3572,0.000413211673731
3573,0.000412963709095
3574,0.000412434485042
3575,0.000412367371609
3576,0.000411851797253
3577,0.000411741842981
3578,0.000411835964769
3579,0.000411447224906
3580,0.000411085318774
3581,0.000410936772823
3582,0.000410589447711
3583,0.000410244043451
3584,0.000410125969211
3585,0.000409727537772
3586,0.000409436819609
3587,0.000409335130826
3588,0.000409424304962
3589,0.000409042841056
3590,0.00040860316949
3591,0.000408562453231
3592,0.000408008228987
3593,0.000407858198741
3594,0.000407859508414
3595,0.000407566723879
3596,0.00040717801312
3597,0.00040701351827
3598,0.000406659994042
3599,0.000406518112868
3600,0.000405999686336
3601,0.000405689555919
3602,0.000405694823712
3603,0.000405040424084
3604,0.000405110185966
3605,0.000404933525715
3606,0.000404701713705
3607,0.000404155522119
3608,0.000403857469792
3609,0.000403869576985
3610,0.000403511046898
3611,0.000403506041039
3612,0.000403028767323
3613,0.000402962177759
3614,0.000402650184697
3615,0.000402287434554
3616,0.000402080913773
3617,0.000401610130211
3618,0.000401209661504
3619,0.000401335593779
3620,0.00040097074816
3621,0.000400753604481
3622,0.000400538148824
3623,0.000400240911404
3624,0.000400175194954
3625,0.000399890734116
3626,0.000399624841521
