x,y,"f(x,y)","f*(x,y)"
-2.12,-25.3,1.2339161268262147,2
-37.34,44.08,1.9688466092570542,2
-17.5,-14.62,1.526933970955497,2
-4.92,-35.94,2.2217806913220532,2
37.48,17.18,2.597813498018398,2
13.4,22.26,1.601856142054008,2
47.48,10.14,2.7521249259043192,2
-7.26,-46.42,2.022679146281253,2
-18.12,-42.82,1.5143459228331653,2
44.22,29.44,0.5265792371789599,2
-39.2,18.3,0.7043822566045292,2
19.8,-2.4,2.0502477877680727,2
0.06,-35.58,2.163546026128073,2
-19.0,43.16,2.362140967167538,2
-38.56,-32.62,1.7926722661831427,2
23.7,17.94,3.187797168675377,2
1.7,-33.62,3.55805258300666,2
22.02,29.54,2.6464102696393814,2
24.82,32.02,0.5251735327230778,2
10.14,-5.02,1.41720662475566,2
-20.08,-49.12,0.6878178060289757,2
-45.58,-20.14,1.2427323571739632,2
-15.22,-17.46,2.183667033778076,2
47.82,-5.62,2.1270914567465233,2
-24.52,-33.32,2.9157135260641924,2
48.38,43.24,2.1219251618172446,2
45.2,-44.62,3.3947348826577763,2
-29.34,17.88,2.6853073184397775,2
-48.1,-16.6,1.5156625028726176,2
-22.04,-18.66,1.3861755285097952,2
10.8,22.14,4.047552168850914,2
32.74,20.06,1.5095750818596212,2
-30.46,6.24,1.7836264559833683,2
4.02,-2.58,3.808165860143559,2
-21.64,16.84,1.9707388588488042,2
-7.4,-9.76,1.9308494438723531,2
-8.42,-47.84,3.556360139128251,2
-9.48,-8.82,1.9787360821376052,2
11.92,-30.56,2.2249036085653446,2
-15.0,-14.82,2.9537221935944737,2
6.54,13.88,2.9935298144479523,2
-43.38,22.56,1.8757255430858184,2
-7.04,-45.74,1.6922998374077656,2
49.22,29.72,3.1753917165955095,2
-16.5,-17.02,0.9639091165279725,2
-46.9,14.1,-0.009154645053098598,2
-1.44,-18.78,1.4828277511059587,2
-21.14,32.88,1.6872123083874526,2
-2.4,23.48,1.96737780991639,2
-45.56,14.28,1.8664128077956228,2
4.38,-30.7,2.8673146280246,2
31.86,-10.16,2.654522070909913,2
-49.56,26.24,3.882410813664878,2
22.68,-23.96,0.6475118542245257,2
1.72,-36.72,2.2365174372243466,2
4.82,20.9,1.9705555908823793,2
-36.86,42.48,2.0643459390491525,2
-36.24,-21.84,2.022960922640482,2
28.94,-27.78,1.92297620569287,2
43.4,-35.04,1.8451079976692426,2
-25.0,-46.34,1.6825709918105594,2
44.68,44.9,-0.05807555141985121,2
-48.54,25.1,2.3324469960402157,2
11.7,45.64,1.604827412534502,2
18.3,-2.32,0.49607852927632323,2
-11.56,0.74,2.7477150288274403,2
-5.04,-0.78,2.116255709593468,2
-49.88,4.52,3.8061039443431177,2
14.48,35.0,1.9547183197223585,2
17.24,6.44,2.8244827140611823,2
-22.58,-13.16,3.8273249625376007,2
22.06,24.58,1.5673347150648145,2
27.74,-4.96,1.8185866678765203,2
-44.72,6.32,3.3120119341948953,2
3.38,38.04,1.020664287696802,2
-12.78,-47.36,0.8817537438340326,2
-44.06,-36.18,0.7315158643909594,2
-17.58,21.4,3.1489830192758115,2
-48.08,-42.0,2.675331741592585,2
-40.84,-10.42,1.9907342338024696,2
-26.6,-38.28,2.0128786247875485,2
-12.8,-13.68,2.8759208659351048,2
-14.28,47.74,2.573841762254142,2
-8.24,-28.96,1.0225793861354417,2
-46.8,-4.02,2.2410253131582,2
-28.02,-11.7,1.9836743548103866,2
5.72,-22.8,3.777333596127029,2
0.28,-20.06,2.1765947876307217,2
40.56,28.5,3.259362853460289,2
41.46,13.06,1.3226293174282042,2
15.36,24.62,3.529926861545664,2
34.1,-2.14,2.3750145289978626,2
-19.74,-9.3,0.9403293646087794,2
-40.36,-14.32,1.1357742317493025,2
-31.5,13.1,2.2086578308264184,2
-27.04,45.96,2.4694191248849524,2
35.7,-33.52,2.272594737126641,2
44.62,-0.74,0.8184651702947765,2
-13.34,11.48,0.26241177674095484,2
-45.12,-13.98,2.609940762574789,2
1.66,-0.24,3.230993282751562,2
-39.04,-12.36,1.8274241013726051,2
8.92,38.38,3.1211024289876623,2
-31.06,-30.8,2.908903432833405,2
-49.14,30.1,3.7236167881380062,2
-38.04,-18.18,2.9404713818796235,2
15.68,32.84,1.6217119007698033,2
18.84,3.8,3.1253617552397284,2
-10.16,-42.04,0.8646663390554739,2
15.1,44.6,3.36170538521523,2
-42.2,38.16,4.070809949176599,2
-32.08,-3.2,0.4065193156456348,2
-4.9,-37.82,2.181611057795578,2
-41.52,-5.98,2.5269690279155714,2
-20.18,48.86,2.4902686553505298,2
-45.42,5.66,2.5937318646083534,2
41.62,14.48,0.8358309213824298,2
29.8,11.24,3.777208066467726,2
-23.18,37.68,1.7453101580845303,2
29.98,-3.24,0.10364546688248555,2
49.08,14.96,2.867917357643287,2
40.08,7.28,3.2387407460837836,2
-33.4,-27.1,2.128935513804791,2
18.46,45.26,0.41139330397258367,2
-45.98,42.86,1.897174799385117,2
-3.9,-14.26,1.8960394279969406,2
24.18,44.42,2.0077413350358344,2
41.02,-13.4,1.8622669321125194,2
38.2,-38.56,2.745885128110989,2
-47.92,-22.72,2.988783630946765,2
20.98,48.36,3.589591515059368,2
19.82,-32.56,1.733233826304641,2
-23.52,49.82,2.4346132565683325,2
-49.72,49.06,-0.027314753207481335,2
2.12,-5.18,1.3063005539997703,2
-24.44,44.32,2.512010910114557,2
-35.74,-3.4,1.577765463312128,2
-17.36,-27.34,2.7149628560806063,2
-19.02,-45.62,1.5302423061307795,2
-28.9,0.44,2.1053886516251255,2
3.58,-48.7,4.024833301960938,2
-27.26,-2.2,3.471016354294618,2
-6.78,-31.56,2.1905404538064026,2
-3.14,-9.82,2.6877229407936514,2
-12.54,22.52,1.1681375948503752,2
24.02,-44.3,2.327158235369226,2
43.28,-45.98,1.874437714347905,2
31.88,34.94,0.8088233850401934,2
2.14,48.84,1.6713509851509587,2
-35.28,27.42,2.2191402625083896,2
33.36,23.72,3.210117958065407,2
-5.92,8.16,1.7052444735467138,2
24.28,-49.48,1.8591170330648579,2
-3.22,-4.68,2.5554673196798587,2
4.74,-43.7,2.1364378506995854,2
6.32,-24.24,1.304949520257633,2
18.72,-11.46,3.05765333268971,2
22.88,-3.86,4.071940829737555,2
46.76,17.3,3.8588845266207086,2
-34.36,-6.42,3.325050998207513,2
21.88,16.58,2.2262514978854564,2
25.22,4.42,0.38230147105708534,2
39.56,1.04,3.3874169599272124,2
18.9,17.4,2.7190122739263005,2
-20.94,20.2,0.17741205072908062,2
-27.84,18.22,3.824135579561208,2
4.24,13.98,2.4946220242106483,2
28.22,28.7,2.15563441532645,2
-45.04,-16.74,3.4714513775636053,2
35.1,-42.68,3.9012811191589583,2
20.92,-11.94,3.3245014907808903,2
14.32,35.92,2.4799954607182224,2
17.72,-21.56,0.7363363989398941,2
8.22,0.56,3.400426092052997,2
26.0,-49.02,3.391568170403797,2
45.12,-27.36,2.8305452145848644,2
8.32,19.54,-0.04450302547795992,2
-9.22,28.1,1.4574207369785288,2
22.04,18.08,2.240640538156109,2
-46.4,46.1,0.9858245401360373,2
7.64,-7.98,1.0369029327413126,2
16.3,-25.72,0.8747629209578041,2
-2.16,-45.94,1.6080320782676405,2
-48.26,23.46,2.165503348593757,2
5.02,16.78,1.7625457867457368,2
-49.42,-32.66,3.93055661508758,2
20.28,-22.2,3.3935396802240465,2
